id,book,book_fr,juan,juan_fr,duke_cn,duke_fr,seq_in_juan,year_cn,year_fr,year_bc,chinese,french
111,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,38.0,桓公六年,SIXIÈME ANNÉE,705.0,蔡人杀陈佗。,Les habitants de Ts’ai tuèrent T’ouo de Tch’en.
112,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,39.0,桓公六年,SIXIÈME ANNÉE,705.0,九月丁卯，子同生。,"Au neuvième mois, le jour tīng maò, naquit T’oung, fils aîné (du prince de Lou et de Ouên Kiāng. Il deviendra plus tard Tchouāng kōung)."
113,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,40.0,桓公六年,SIXIÈME ANNÉE,705.0,冬，纪侯来朝。,"En hiver, le prince de Ki vint à la cour de Lou."
114,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,41.0,桓公七年,SEPTIÈME ANNÉE,704.0,七年春二月己亥，焚咸丘。,"Au printemps, au deuxième mois de l’année (janvier-février), le jour kì hâi, on mit le feu aux herbes sur le mont Hien k’iou (pour faire la chasse)."
115,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,42.0,桓公七年,SEPTIÈME ANNÉE,704.0,夏，穀伯绥来朝。,"En été, Souei, prince de Kou, vint présenter ses hommages au prince de Lou."
116,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,43.0,桓公七年,SEPTIÈME ANNÉE,704.0,邓侯吾离来朝。,"Ou li, prince de Teng, vint présenter ses hommages."
117,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,44.0,桓公八年,HUITIÈME ANNÉE,703.0,八年春正月己卯，烝。,"Au printemps, au premier mois de l’année (décembre-janvier), le jour kì maò, eut lieu à Lou le sacrifice tchēng, que chaque prince offre ordinairement en hiver dans le temple des ancêtres."
118,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,45.0,桓公八年,HUITIÈME ANNÉE,703.0,天王使家父来聘。,Le fils du ciel envoya Kia Fou en mission à la cour de Lou.
119,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,46.0,桓公八年,HUITIÈME ANNÉE,703.0,夏五月丁丑，烝。,"En été, au cinquième mois, le jour tīng tch’èòu, le prince de Lou offrit de nouveau le sacrifice d’hiver (ce qui parut très étrange)."
120,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,47.0,桓公八年,HUITIÈME ANNÉE,703.0,秋，伐邾。,"En automne, le prince de Lou attaqua Tchou."
121,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,48.0,桓公八年,HUITIÈME ANNÉE,703.0,冬十月，雨雪。,"En hiver, au dixième mois (en octobre), il tomba de la neige."
122,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,49.0,桓公八年,HUITIÈME ANNÉE,703.0,祭公来，遂逆王后于纪。,Le prince de Tchai vint à Lou ; puis il alla à Ki inviter la future impératrice.
123,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,50.0,桓公九年,NEUVIÈME ANNÉE,702.0,九年春，纪季姜归于京师。,"Au printemps, Ki Kiang, de la famille princière de Ki, alla à la capitale épouser l’empereur. (Ki est son nom de famille. Elle était kiang la plus jeune fille du prince)."
124,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,51.0,桓公九年,NEUVIÈME ANNÉE,702.0,夏四月。,"En été, au quatrième mois."
125,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,52.0,桓公九年,NEUVIÈME ANNÉE,702.0,秋七月。,"En automne, au septième mois."
126,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,53.0,桓公九年,NEUVIÈME ANNÉE,702.0,冬，曹伯使其世子射姑来朝。,"En hiver, le prince de Ts’ao (gravement malade) envoya I kou, son fils et son héritier, saluer le prince de Lou."
127,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,54.0,桓公十年,DIXIÈME ANNÉE,701.0,十年春，王正月庚申，曹伯终生卒。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), le jour kēng chēn, Tchoung cheng (Houan koung), prince de Ts’ao, mourut."
128,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,55.0,桓公十年,DIXIÈME ANNÉE,701.0,夏五月，葬曹桓公。,"En été, au cinquième mois, on enterra Houan koung, prince de Ts’ao."
129,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,56.0,桓公十年,DIXIÈME ANNÉE,701.0,秋，公会卫侯于桃丘，弗遇。,"En automne, le prince de Lou alla à T’ao k’iou pour conférer avec le prince de Ouei. Mais celui-ci ne s’y trouva pas (malgré sa promesse. T’ao k’iou dépendait de Ouei)."
130,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,57.0,桓公十年,DIXIÈME ANNÉE,701.0,冬十有二月丙午，齐侯、卫侯、郑伯来战于郎。,"En hiver, au douzième mois, le jour pìng òu, les princes de Ts’i, de Ouei et de Tcheng vinrent à Lang livrer bataille au prince de Lou."
131,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,58.0,桓公十一年,ONZIÈME ANNÉE,700.0,十有一年春正月，齐人、卫人、郑人盟于恶曹。,"Au printemps, au premier mois, les officiers de Ts’i, de Ouei et de Tcheng conclurent un traité à Ngo ts’ao."
132,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,59.0,桓公十一年,ONZIÈME ANNÉE,700.0,夏五月癸未，郑伯寤生卒。,"En été, au cinquième mois, le jour kouèi ouéi, Ou cheng (Tchouāng kōung), prince de Tcheng, mourut."
133,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,60.0,桓公十一年,ONZIÈME ANNÉE,700.0,秋七月，葬郑庄公。,"En automne, au septième mois, on enterra Tchouang koung, prince de Tcheng."
134,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,61.0,桓公十一年,ONZIÈME ANNÉE,700.0,九月，宋人执郑祭仲。,"Au neuvième mois, les officiers de Soung se saisirent de Tchoung de Tchai, officier de Tcheng."
135,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,62.0,桓公十一年,ONZIÈME ANNÉE,700.0,突归于郑。,Tou (Li kōung) retourna à Tcheng.
136,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,63.0,桓公十一年,ONZIÈME ANNÉE,700.0,郑忽出奔卫。,"Hou (Tchao koung), prince de Tcheng, s’enfuit à Ouei."
137,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,64.0,桓公十一年,ONZIÈME ANNÉE,700.0,柔会宋公、陈侯、蔡叔，盟于析。,"Jeou, grand préfet de Lou, conclut un traité à Tche avec le prince de Soung, le prince de Tch’en et Chou de Ts’ai."
138,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,65.0,桓公十一年,ONZIÈME ANNÉE,700.0,公会宋公于夫钟。,"Le prince de Lou conféra avec le prince de Soung à Fou tchoung, territoire de Tch’êng."
139,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,66.0,桓公十一年,ONZIÈME ANNÉE,700.0,冬十有二月，公会宋公于阚。,"En hiver, au douzième mois, le prince de Lou conféra avec le prince de Soung à K’an, territoire de Lou."
140,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,67.0,桓公十二年,DOUZIÈME ANNÉE,699.0,十有二年春正月。,"Au printemps, au premier mois de l’année."
141,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,68.0,桓公十二年,DOUZIÈME ANNÉE,699.0,夏六月壬寅，公会杞侯、莒子，盟于曲池。,"En été, au sixième mois, le jour jên ìn, le prince de Lou conclut un traité avec les princes de K’i et de Kiu à K’iu tch’eu, sur le territoire de Lou."
142,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,69.0,桓公十二年,DOUZIÈME ANNÉE,699.0,秋七月丁亥，公会宋公、燕人，盟于穀丘。,"En automne, au septième mois, le jour tīng hái, le prince de Lou conclut un traité avec le prince de Soung et les officiers de Ien à Kou k’iou, dans le territoire de Soung."
143,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,70.0,桓公十二年,DOUZIÈME ANNÉE,699.0,八月壬辰，陈侯跃卒。,"Au huitième mois, le jour jên tch’ên, Io, prince de Tch’en, mourut."
144,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,71.0,桓公十二年,DOUZIÈME ANNÉE,699.0,公会宋公于虚。,"Le prince de Lou conféra avec le prince de Soung à K’iu, dans le territoire de Soung."
145,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,72.0,桓公十二年,DOUZIÈME ANNÉE,699.0,冬十有一月，公会宋公于龟。,"En hiver, au onzième mois, le prince de Lou conféra avec le prince de Soung à Kouei, dans le territoire de Soung."
146,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,73.0,桓公十二年,DOUZIÈME ANNÉE,699.0,丙戌，公会郑伯，盟于武父。,"Le jour pìng siŭ, le prince de Lou conclut un traité avec le prince de Tcheng à Ou fou, dans le territoire de Tcheng."
147,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,74.0,桓公十二年,DOUZIÈME ANNÉE,699.0,丙戌，卫侯晋卒。,"Le jour pìng siŭ, Tsin, prince de Ouei, mourut."
148,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,75.0,桓公十二年,DOUZIÈME ANNÉE,699.0,十有二月，及郑师伐宋。丁未，战于宋。,"Au douzième mois, l’armée de Lou et celle de Tcheng envahirent Soung. Le jour tīng ouéi, une bataille eut lieu dans le territoire de Soung."
149,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,76.0,桓公十三年,TREIZIÈME ANNÉE,698.0,十有三年春二月，公会纪侯、郑伯。己巳，及齐侯、宋公、卫侯、燕人战。齐师、宋师、卫师、燕师败绩。,"Au printemps, au deuxième mois, le prince de Lou conféra avec les princes de Ki et de Tcheng. Le jour kì séu, ces trois princes livrèrent bataille aux princes de Ts’i, de Soung, de Ouei et aux soldats de Ien. Les troupes de Ts’i, de Soung, de Ouei et de Ien furent entièrement défaites."
150,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,77.0,桓公十三年,TREIZIÈME ANNÉE,698.0,三月，葬卫宣公。,"Au troisième mois, on enterra Siuen koung, prince de Ouei."
151,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,78.0,桓公十三年,TREIZIÈME ANNÉE,698.0,夏，大水。,"En été, il y eut inondation."
152,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,79.0,桓公十三年,TREIZIÈME ANNÉE,698.0,秋七月。,"En automne, au septième mois."
153,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,80.0,桓公十三年,TREIZIÈME ANNÉE,698.0,冬十月。,"En hiver, au dixième mois."
154,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,81.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,十有四年春正月，公会郑伯于曹。,"Au printemps, au premier mois de l’année (décembre-janvier), le prince de Lou conféra avec le prince de Tcheng à Ts’ao."
155,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,82.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,无冰。,Il n’y eut pas de glace.
156,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,83.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,夏五。郑伯使其弟语来盟。,"En été, au cinquième (mois), le prince de Tcheng envoya Iu, son frère puîné, faire un traité avec le prince de Lou."
157,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,84.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,秋八月壬申，御廪灾。乙亥，尝。,"En automne, au huitième mois, le jour jên chēn, un grand malheur (l’incendie) atteignit le grenier où le prince conservait les grains destinés à être offerts dans les sacrifices. Le jour ĭ hái, le prince offrit le sacrifice tch’âng."
158,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,85.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,冬十有二月丁巳，齐侯禄父卒。,"En hiver, au douzième mois, le jour tīng séu, Lou fou, prince de Ts’i, mourut."
159,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,86.0,桓公十四年,QUATORZIÈME ANNÉE,697.0,冬十有二月丁巳，齐侯禄父卒。,"L’armée de Soung, aidée des troupes de Ts’i, de Ts’ai, de Ouei et de Tch’en, attaqua Tcheng."
160,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,87.0,桓公十五年,QUINZIÈME ANNÉE,696.0,十有五年春二月，天王使家父来求车。,"Au printemps, au deuxième mois, le souverain du Céleste empire envoya Kia fou à Lou demander des voitures."
161,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,88.0,桓公十五年,QUINZIÈME ANNÉE,696.0,三月乙未，天王崩。,"Au troisième mois, le jour ĭ ouéi, le fils du ciel (Houân ouâng) mourut."
162,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,89.0,桓公十五年,QUINZIÈME ANNÉE,696.0,夏四月己巳，葬齐僖公。,"En été, au quatrième mois, le jour kì séu, on enterra Hi koung, prince de Ts’i."
163,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,90.0,桓公十五年,QUINZIÈME ANNÉE,696.0,五月，郑伯突出奔蔡。,"Au cinquième mois, Tou (Li koung), prince de Tcheng, s’enfuit à Ts’ai."
164,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,91.0,桓公十五年,QUINZIÈME ANNÉE,696.0,郑世子忽复归于郑。,"Hou, héritier légitime du pouvoir, retourna à Tcheng."
165,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,92.0,桓公十五年,QUINZIÈME ANNÉE,696.0,许叔入于许。,Le frère puîné du prince de Hiu entra dans la capitale de Hiu (pour succéder à son frère Tchouāng kōung défunt).
166,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,93.0,桓公十五年,QUINZIÈME ANNÉE,696.0,公会齐侯于艾。,Le prince de Lou conféra avec le prince de Ts’i à Ngai.
167,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,94.0,桓公十五年,QUINZIÈME ANNÉE,696.0,邾人、牟人、葛人来朝。,"Des envoyés de Tchou, de Meou et de Ko vinrent saluer le prince de Lou."
168,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,95.0,桓公十五年,QUINZIÈME ANNÉE,696.0,秋九月，郑伯突入于栎。,"En automne, au neuvième mois, Tou, prince de Tcheng, entra dans Li (qui était la seconde capitale de Tcheng)."
169,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,96.0,桓公十五年,QUINZIÈME ANNÉE,696.0,冬十有一月，公会宋公、卫侯、陈侯于袲，伐郑。,"En hiver, au onzième mois, le prince de Lou conféra à Tch’eu (territoire de Soung) avec les princes de Soung, de Ouei et de Tch’en, et attaqua Tcheng avec eux."
170,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,97.0,桓公十六年,SEIZIÈME ANNÉE,695.0,十有六年春正月，公会宋公、蔡侯、卫侯于曹。,"Au printemps, au premier mois de l’année (décembre-janvier), le prince de Lou conféra avec les princes de Soung, de Ts’ai et de Ouei à Ts’ao."
171,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,98.0,桓公十六年,SEIZIÈME ANNÉE,695.0,夏四月，公会宋公、卫侯、陈侯、蔡侯伐郑。,"En été, au quatrième mois, le prince de Lou, avec les princes de Soung, de Ouei, de Tch’en et de Ts’ai, attaqua Tcheng."
172,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,99.0,桓公十六年,SEIZIÈME ANNÉE,695.0,秋七月，公至自伐郑。,"En automne, au septième mois, le prince de Lou arriva de son expédition à Tcheng."
173,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,100.0,桓公十六年,SEIZIÈME ANNÉE,695.0,冬，城向。,"En hiver, le prince de Lou fit fortifier Hiang."
174,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,101.0,桓公十六年,SEIZIÈME ANNÉE,695.0,十有一月，卫侯朔出奔齐。,"Au onzième mois, Chouo (Houéi kōung), prince de Ouei, s’enfuit à Ts’i."
175,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,102.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,十有七年春正月丙辰，公会齐侯、纪侯盟于黄。,"Au printemps, au premier mois de l’année (décembre-janvier), le jour pìng tch’ên, le prince de Lou conféra et fit un traité avec les princes de Ts’i et de Ki à Houang, sur le territoire de Ts’i."
176,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,103.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,二月丙午，公会邾仪父，盟于趡。,"Au deuxième mois, le jour pìng òu, le prince de Lou fit un traité avec I fou de Tchou à Ts’ouei, sur le territoire de Lou."
177,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,104.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,夏五月丙午，及齐师战于奚。,"En été, au cinquième mois, le jour pìng òu, l’armée de Lou combattit contre celle de Ts’i à Hi, sur le territoire de Lou."
178,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,105.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,六月丁丑，蔡侯封人卒。,"Au sixième mois, le jour tīng tch’eòu, Foung jen, prince de Ts’ai, mourut."
179,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,106.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,秋八月，蔡季自陈归于蔡。,"En automne, au huitième mois, le prince de Ts’ai, parti de Tch’en, rentra à Ts’ai."
180,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,107.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,癸巳，葬蔡桓侯。,"Le jour kouèi séu, on enterra Houan, prince de Ts’ai."
181,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,108.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,及宋人、卫人伐邾。,"Les troupes de Lou, avec celles de Soung et de Ouei, attaquèrent Tchou."
182,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,109.0,桓公十七年,DIX-SEPTIÈME ANNÉE,694.0,冬十月朔，日有食之。,"En hiver, le premier jour du dixième mois, il arriva que le soleil fut éclipsé."
183,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,110.0,桓公十八年,DIX-HUITIÈME ANNÉE,693.0,十有八年春，王正月，公会齐侯于泺。公与夫人姜氏遂如齐。,"Au printemps, au premier mois de l’année selon le calendrier impérial (décembre-janvier), le prince de Lou conféra avec le prince de Ts’i sur le bord de la Lou (ou Lo, à la frontière de Lou et de Ts’i). De là, avec sa femme Kiang cheu, sœur du prince du Ts’i, il alla à Ts’i."
184,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,111.0,桓公十八年,DIX-HUITIÈME ANNÉE,693.0,夏四月丙子，公薨于齐。,"En été, au quatrième mois, le jour pìng tsèu, le prince de Lou mourut à Ts’i."
185,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,112.0,桓公十八年,DIX-HUITIÈME ANNÉE,693.0,丁酉，公之丧至自齐。,"Le jour tīng iòu, le corps de Houan koung arriva de Ts’i à Lou avec tout l’appareil funèbre."
186,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,113.0,桓公十八年,DIX-HUITIÈME ANNÉE,693.0,秋七月。,"En automne, au septième mois."
187,春秋,Tch'ouen Ts'iou,卷二,LIVRE II,桓公,Houan,114.0,桓公十八年,DIX-HUITIÈME ANNÉE,693.0,冬十有二月己丑，葬我君桓公。,"En hiver, au douzième mois, le jour kì tch’eòu, on enterra notre prince Houan koung."
